actionid,casenumber,actionposition,actiontypecode,actiontype,actionstatuscode,utcstartdate,utcenddate,duration,actioneditororganisation,actioneditordepartment,actioncreatororganisation,actioncreatordepartment,referencetype,actioncallstate
933553748,***MASKED***,6,10,Outgoing call,20,2024-01-26 00:35:30.000000,2024-01-26 00:38:18.000000,2.8,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933566618,***MASKED***,13,10,Outgoing call,20,2024-01-26 09:16:20.000000,2024-01-26 09:24:55.000000,8.583333333333334,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933568728,***MASKED***,24,10,Outgoing call,20,2024-01-26 10:03:46.000000,2024-01-26 10:17:04.000000,13.3,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933568882,***MASKED***,15,10,Outgoing call,20,2024-01-26 10:07:04.000000,2024-01-26 12:44:19.000000,157.25,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933571417,***MASKED***,12,10,Outgoing call,20,2024-01-26 11:02:28.000000,2024-01-26 11:12:41.000000,10.216666666666669,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933576524,***MASKED***,4,10,Outgoing call,20,2024-01-26 13:14:13.000000,2024-01-26 13:27:31.000000,13.3,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933576552,***MASKED***,5,10,Outgoing call,20,2024-01-26 13:14:50.000000,2024-01-26 13:16:27.000000,1.6166666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933582629,***MASKED***,29,10,Outgoing call,20,2024-01-26 15:16:34.000000,2024-01-26 15:18:19.000000,1.75,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933583240,***MASKED***,4,10,Outgoing call,20,2024-01-26 15:32:33.000000,2024-01-26 15:32:55.000000,0.3666666666666666,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933586528,***MASKED***,15,10,Outgoing call,20,2024-01-26 18:13:48.000000,2024-01-26 18:42:36.000000,28.8,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933593020,***MASKED***,3,10,Outgoing call,20,2024-01-28 06:05:13.000000,2024-01-28 06:05:18.000000,0.0833333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933605601,***MASKED***,3,10,Outgoing call,20,2024-01-29 07:36:33.000000,2024-01-29 07:36:36.000000,0.05,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933607749,***MASKED***,29,10,Outgoing call,20,2024-01-29 08:13:29.000000,2024-01-29 08:15:18.000000,1.8166666666666669,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933612977,***MASKED***,9,10,Outgoing call,20,2024-01-29 09:37:54.000000,2024-01-29 09:38:04.000000,0.1666666666666666,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Busy
933618155,***MASKED***,8,10,Outgoing call,20,2024-01-29 11:17:27.000000,2024-01-29 11:20:47.000000,3.333333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933626741,***MASKED***,36,10,Outgoing call,20,2024-01-29 14:03:48.000000,2024-01-29 14:29:00.000000,25.2,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933634776,***MASKED***,3,10,Outgoing call,20,2024-01-29 16:38:18.000000,2024-01-29 16:39:32.000000,1.2333333333333334,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933636715,***MASKED***,5,10,Outgoing call,20,2024-01-29 17:56:07.000000,2024-01-29 18:01:34.000000,5.45,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933638868,***MASKED***,14,10,Outgoing call,20,2024-01-29 20:05:36.000000,2024-01-29 20:07:59.000000,2.3833333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933643429,***MASKED***,15,10,Outgoing call,20,2024-01-30 02:25:19.000000,2024-01-30 02:26:37.000000,1.3,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933644554,***MASKED***,16,10,Outgoing call,20,2024-01-30 04:22:20.000000,2024-01-30 04:24:40.000000,2.333333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933648874,***MASKED***,3,10,Outgoing call,20,2024-01-30 07:03:52.000000,2024-01-30 07:03:56.000000,0.0666666666666666,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933655336,***MASKED***,3,10,Outgoing call,20,2024-01-30 08:50:48.000000,2024-01-30 08:52:11.000000,1.3833333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933657530,***MASKED***,46,10,Outgoing call,20,2024-01-30 09:26:20.000000,2024-01-30 09:28:17.000000,1.95,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933666475,***MASKED***,10,10,Outgoing call,20,2024-01-30 12:29:12.000000,2024-01-30 12:35:07.000000,5.916666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933684773,***MASKED***,14,10,Outgoing call,20,2024-01-30 23:05:33.000000,2024-01-30 23:08:58.000000,3.4166666666666665,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933692285,***MASKED***,12,10,Outgoing call,20,2024-01-31 07:01:29.000000,2024-01-31 13:46:50.000000,405.35,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933700815,***MASKED***,6,10,Outgoing call,20,2024-01-31 09:24:27.000000,2024-01-31 09:30:23.000000,5.933333333333334,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933702388,***MASKED***,22,10,Outgoing call,20,2024-01-31 09:51:16.000000,2024-01-31 09:51:57.000000,0.6833333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933712135,***MASKED***,59,10,Outgoing call,20,2024-01-31 13:22:20.000000,2024-01-31 13:31:01.000000,8.683333333333334,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933723166,***MASKED***,16,10,Outgoing call,20,2024-01-31 17:59:20.000000,2024-01-31 18:12:43.000000,13.383333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933744001,***MASKED***,15,10,Outgoing call,20,2024-02-01 09:57:32.000000,2024-02-01 10:02:33.000000,5.016666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933754578,***MASKED***,17,10,Outgoing call,20,2024-02-01 13:39:35.000000,2024-02-01 13:40:02.000000,0.45,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933766003,***MASKED***,23,10,Outgoing call,20,2024-02-01 19:33:41.000000,2024-02-01 19:35:26.000000,1.75,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933775183,***MASKED***,25,10,Outgoing call,20,2024-02-02 06:47:38.000000,2024-02-02 06:48:19.000000,0.6833333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933789472,***MASKED***,42,10,Outgoing call,20,2024-02-02 10:34:19.000000,2024-02-02 10:41:05.000000,6.766666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933884994,***MASKED***,17,10,Outgoing call,20,2024-02-06 13:11:19.000000,2024-02-06 13:12:51.000000,1.5333333333333334,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933952801,***MASKED***,18,10,Outgoing call,20,2024-02-08 09:41:47.000000,2024-02-08 10:12:04.000000,30.28333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933994791,***MASKED***,16,10,Outgoing call,20,2024-02-09 12:47:51.000000,2024-02-09 12:48:53.000000,1.0333333333333334,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
934014142,***MASKED***,8,10,Outgoing call,20,2024-02-12 06:42:52.000000,2024-02-12 06:48:30.000000,5.633333333333334,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
934072197,***MASKED***,27,10,Outgoing call,20,2024-02-13 14:33:09.000000,2024-02-13 14:42:37.000000,9.466666666666669,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Busy
934081863,***MASKED***,59,10,Outgoing call,20,2024-02-13 23:20:58.000000,2024-02-13 23:41:29.000000,20.516666666666666,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
934259507,***MASKED***,43,10,Outgoing call,20,2024-02-20 10:39:37.000000,2024-02-20 10:41:17.000000,1.6666666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
934476999,***MASKED***,87,10,Outgoing call,20,2024-02-27 12:26:59.000000,2024-02-27 12:27:04.000000,0.0833333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
934545105,***MASKED***,52,10,Outgoing call,20,2024-02-29 05:42:53.000000,2024-02-29 05:43:16.000000,0.3833333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
934566833,***MASKED***,19,10,Outgoing call,20,2024-02-29 13:04:29.000000,2024-02-29 13:21:47.000000,17.3,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
934603663,***MASKED***,46,10,Outgoing call,20,2024-03-01 11:45:01.000000,2024-03-01 11:46:11.000000,1.1666666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
934708621,***MASKED***,26,10,Outgoing call,20,2024-03-05 16:55:46.000000,2024-03-05 16:57:17.000000,1.5166666666666666,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
935194690,***MASKED***,37,10,Outgoing call,20,2024-03-21 10:15:35.000000,2024-03-21 10:18:02.000000,2.45,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
935320889,***MASKED***,60,10,Outgoing call,20,2024-03-26 10:16:50.000000,2024-03-26 11:00:01.000000,43.18333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
935628411,***MASKED***,75,10,Outgoing call,20,2024-04-08 06:51:18.000000,2024-04-08 06:53:56.000000,2.6333333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
936098577,***MASKED***,15,10,Outgoing call,20,2024-04-23 13:16:19.000000,2024-04-23 13:16:51.000000,0.5333333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Busy
936896907,***MASKED***,34,10,Outgoing call,20,2024-05-23 07:20:40.000000,2024-05-23 07:22:53.000000,2.216666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
937015370,***MASKED***,30,10,Outgoing call,20,2024-05-28 07:58:29.000000,2024-05-28 07:59:18.000000,0.8166666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932859020,***MASKED***,5,10,Outgoing call,20,2024-01-02 13:08:16.000000,2024-01-02 13:13:26.000000,5.166666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932862507,***MASKED***,5,10,Outgoing call,20,2024-01-02 14:36:17.000000,2024-01-02 14:47:35.000000,11.3,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932863198,***MASKED***,12,10,Outgoing call,20,2024-01-02 14:54:52.000000,2024-01-02 15:15:03.000000,20.183333333333334,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932871600,***MASKED***,3,10,Outgoing call,20,2024-01-03 01:51:43.000000,2024-01-03 01:51:47.000000,0.0666666666666666,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932878180,***MASKED***,5,10,Outgoing call,20,2024-01-03 07:54:37.000000,2024-01-03 07:57:14.000000,2.6166666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932885303,***MASKED***,10,10,Outgoing call,20,2024-01-03 10:34:26.000000,2024-01-03 10:40:21.000000,5.916666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932890406,***MASKED***,7,10,Outgoing call,20,2024-01-03 13:19:49.000000,2024-01-03 13:48:00.000000,28.183333333333334,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932891009,***MASKED***,5,10,Outgoing call,20,2024-01-03 13:32:56.000000,2024-01-03 13:47:33.000000,14.616666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932892136,***MASKED***,6,10,Outgoing call,20,2024-01-03 13:59:51.000000,2024-01-03 14:29:50.000000,29.98333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932905690,***MASKED***,10,10,Outgoing call,20,2024-01-04 04:31:45.000000,2024-01-04 04:34:10.000000,2.4166666666666665,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932913612,***MASKED***,6,10,Outgoing call,20,2024-01-04 09:12:10.000000,2024-01-04 09:15:48.000000,3.633333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Busy
932919139,***MASKED***,13,10,Outgoing call,20,2024-01-04 12:00:08.000000,2024-01-04 12:49:36.000000,49.46666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932922321,***MASKED***,3,10,Outgoing call,20,2024-01-04 13:30:45.000000,2024-01-04 13:47:54.000000,17.15,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932923869,***MASKED***,43,10,Outgoing call,20,2024-01-04 13:59:21.000000,2024-01-04 13:59:29.000000,0.1333333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
932926771,***MASKED***,7,10,Outgoing call,20,2024-01-04 15:17:48.000000,2024-01-04 17:24:57.000000,127.15,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932935091,***MASKED***,7,10,Outgoing call,20,2024-01-05 01:31:50.000000,2024-01-05 01:32:23.000000,0.55,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932941337,***MASKED***,10,10,Outgoing call,20,2024-01-05 07:35:08.000000,2024-01-05 08:09:58.000000,34.833333333333336,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932941813,***MASKED***,27,10,Outgoing call,20,2024-01-05 07:44:32.000000,2024-01-05 09:07:40.000000,83.13333333333334,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932977157,***MASKED***,3,10,Outgoing call,20,2024-01-08 07:45:45.000000,2024-01-08 09:04:22.000000,78.61666666666666,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932977582,***MASKED***,3,10,Outgoing call,20,2024-01-08 07:53:08.000000,2024-01-08 07:53:40.000000,0.5333333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
932978579,***MASKED***,19,10,Outgoing call,20,2024-01-08 08:11:46.000000,2024-01-08 08:32:45.000000,20.98333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932985011,***MASKED***,8,10,Outgoing call,20,2024-01-08 10:16:50.000000,2024-01-08 10:39:41.000000,22.85,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932993275,***MASKED***,3,10,Outgoing call,20,2024-01-08 13:17:05.000000,2024-01-08 13:36:17.000000,19.2,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932993829,***MASKED***,15,10,Outgoing call,20,2024-01-08 13:26:13.000000,2024-01-08 13:40:55.000000,14.7,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932997761,***MASKED***,23,10,Outgoing call,20,2024-01-08 14:41:49.000000,2024-01-08 15:06:14.000000,24.416666666666668,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
932999925,***MASKED***,9,10,Outgoing call,20,2024-01-08 15:27:13.000000,2024-01-08 15:27:27.000000,0.2333333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933002974,***MASKED***,5,10,Outgoing call,20,2024-01-08 17:08:35.000000,2024-01-08 17:23:26.000000,14.85,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933003346,***MASKED***,3,10,Outgoing call,20,2024-01-08 17:34:29.000000,2024-01-08 17:34:34.000000,0.0833333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933004535,***MASKED***,10,10,Outgoing call,20,2024-01-08 19:02:42.000000,2024-01-08 20:33:41.000000,90.98333333333332,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933007712,***MASKED***,3,10,Outgoing call,20,2024-01-09 00:13:55.000000,2024-01-09 00:13:58.000000,0.05,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933009153,***MASKED***,3,10,Outgoing call,20,2024-01-09 01:35:57.000000,2024-01-09 01:36:00.000000,0.05,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933009266,***MASKED***,3,10,Outgoing call,20,2024-01-09 01:41:47.000000,2024-01-09 01:41:52.000000,0.0833333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933017066,***MASKED***,15,10,Outgoing call,20,2024-01-09 07:28:41.000000,2024-01-09 07:34:25.000000,5.733333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933022964,***MASKED***,11,10,Outgoing call,20,2024-01-09 09:13:07.000000,2024-01-09 09:44:14.000000,31.116666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933028438,***MASKED***,5,10,Outgoing call,20,2024-01-09 10:59:16.000000,2024-01-09 12:25:11.000000,85.91666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933031120,***MASKED***,7,10,Outgoing call,20,2024-01-09 12:17:36.000000,2024-01-09 12:41:13.000000,23.616666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933033136,***MASKED***,8,10,Outgoing call,20,2024-01-09 12:59:26.000000,2024-01-09 14:58:12.000000,118.76666666666668,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933034935,***MASKED***,36,10,Outgoing call,20,2024-01-09 13:31:16.000000,2024-01-09 13:39:33.000000,8.283333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933050856,***MASKED***,3,10,Outgoing call,20,2024-01-10 02:11:59.000000,2024-01-10 02:22:22.000000,10.383333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933052020,***MASKED***,6,10,Outgoing call,20,2024-01-10 03:48:51.000000,2024-01-10 04:05:47.000000,16.933333333333334,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933058625,***MASKED***,7,10,Outgoing call,20,2024-01-10 07:49:38.000000,2024-01-10 07:56:48.000000,7.166666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933066918,***MASKED***,4,10,Outgoing call,20,2024-01-10 10:22:08.000000,2024-01-10 10:29:50.000000,7.7,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933078453,***MASKED***,9,10,Outgoing call,20,2024-01-10 14:51:53.000000,2024-01-10 15:10:18.000000,18.416666666666668,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933090752,***MASKED***,3,10,Outgoing call,20,2024-01-11 03:18:54.000000,2024-01-11 03:18:58.000000,0.0666666666666666,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933102174,***MASKED***,3,10,Outgoing call,20,2024-01-11 08:59:25.000000,2024-01-11 09:08:25.000000,9.0,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933106385,***MASKED***,15,10,Outgoing call,20,2024-01-11 10:18:11.000000,2024-01-11 10:20:47.000000,2.6,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933109526,***MASKED***,9,10,Outgoing call,20,2024-01-11 11:29:23.000000,2024-01-11 11:32:22.000000,2.9833333333333334,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933109559,***MASKED***,3,10,Outgoing call,20,2024-01-11 11:30:18.000000,2024-01-11 13:39:26.000000,129.13333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933128942,***MASKED***,5,10,Outgoing call,20,2024-01-12 00:33:05.000000,2024-01-12 00:34:57.000000,1.8666666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933131567,***MASKED***,3,10,Outgoing call,20,2024-01-12 03:41:05.000000,2024-01-12 04:06:38.000000,25.55,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933138685,***MASKED***,30,10,Outgoing call,20,2024-01-12 07:53:08.000000,2024-01-12 07:53:41.000000,0.55,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933144509,***MASKED***,4,10,Outgoing call,20,2024-01-12 09:30:38.000000,2024-01-12 09:31:08.000000,0.5,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933148074,***MASKED***,10,10,Outgoing call,20,2024-01-12 10:34:22.000000,2024-01-12 10:35:16.000000,0.9,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933153629,***MASKED***,9,10,Outgoing call,20,2024-01-12 12:55:28.000000,2024-01-12 13:01:07.000000,5.65,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933156132,***MASKED***,4,10,Outgoing call,20,2024-01-12 13:44:35.000000,2024-01-12 13:47:09.000000,2.566666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933156847,***MASKED***,5,10,Outgoing call,20,2024-01-12 13:58:32.000000,2024-01-12 14:01:56.000000,3.4,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933163997,***MASKED***,20,10,Outgoing call,20,2024-01-12 18:41:58.000000,2024-01-12 18:45:00.000000,3.033333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933167690,***MASKED***,3,10,Outgoing call,20,2024-01-13 05:14:27.000000,2024-01-13 05:14:31.000000,0.0666666666666666,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933169373,***MASKED***,3,10,Outgoing call,20,2024-01-14 00:34:14.000000,2024-01-14 00:34:17.000000,0.05,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933185084,***MASKED***,9,10,Outgoing call,20,2024-01-15 08:23:57.000000,2024-01-15 08:26:44.000000,2.783333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933188404,***MASKED***,6,10,Outgoing call,20,2024-01-15 09:12:11.000000,2024-01-16 08:55:24.000000,1423.2166666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933191170,***MASKED***,8,10,Outgoing call,20,2024-01-15 09:57:50.000000,2024-01-15 09:58:53.000000,1.05,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933204406,***MASKED***,11,10,Outgoing call,20,2024-01-15 14:20:56.000000,2024-01-15 14:21:17.000000,0.35,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933207120,***MASKED***,5,10,Outgoing call,20,2024-01-15 15:09:20.000000,2024-01-15 15:10:47.000000,1.45,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933217479,***MASKED***,3,10,Outgoing call,20,2024-01-16 01:20:02.000000,2024-01-16 07:38:15.000000,378.2166666666666,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933226141,***MASKED***,4,10,Outgoing call,20,2024-01-16 07:42:07.000000,2024-01-16 07:58:04.000000,15.95,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933235909,***MASKED***,39,10,Outgoing call,20,2024-01-16 10:39:33.000000,2024-01-16 10:40:09.000000,0.6,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933238759,***MASKED***,27,10,Outgoing call,20,2024-01-16 11:58:45.000000,2024-01-16 11:59:43.000000,0.9666666666666668,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933250527,***MASKED***,15,10,Outgoing call,20,2024-01-16 15:27:25.000000,2024-01-16 15:29:37.000000,2.2,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Busy
933258660,***MASKED***,7,10,Outgoing call,20,2024-01-16 22:22:33.000000,2024-01-16 22:42:05.000000,19.53333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933259521,***MASKED***,3,10,Outgoing call,20,2024-01-17 00:18:11.000000,2024-01-17 00:18:16.000000,0.0833333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933259882,***MASKED***,5,10,Outgoing call,20,2024-01-17 00:40:51.000000,2024-01-17 00:41:08.000000,0.2833333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933265041,***MASKED***,9,10,Outgoing call,20,2024-01-17 06:17:46.000000,2024-01-17 06:25:15.000000,7.483333333333333,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933273833,***MASKED***,16,10,Outgoing call,20,2024-01-17 09:04:12.000000,2024-01-17 09:27:21.000000,23.15,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933274713,***MASKED***,40,10,Outgoing call,20,2024-01-17 09:17:55.000000,2024-01-17 09:22:50.000000,4.916666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933278595,***MASKED***,16,10,Outgoing call,20,2024-01-17 10:30:42.000000,2024-01-17 11:22:19.000000,51.61666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933286925,***MASKED***,6,10,Outgoing call,20,2024-01-17 13:41:31.000000,2024-01-17 13:57:34.000000,16.05,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933299230,***MASKED***,9,10,Outgoing call,20,2024-01-17 20:35:08.000000,2024-01-17 21:05:17.000000,30.15,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933304646,***MASKED***,6,10,Outgoing call,20,2024-01-18 04:05:13.000000,2024-01-18 04:05:20.000000,0.1166666666666666,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Not reached
933306037,***MASKED***,11,10,Outgoing call,20,2024-01-18 05:46:17.000000,2024-01-18 05:51:18.000000,5.016666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933306705,***MASKED***,17,10,Outgoing call,20,2024-01-18 06:12:02.000000,2024-01-29 15:40:39.000000,16408.616666666665,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933314713,***MASKED***,9,10,Outgoing call,20,2024-01-18 08:52:06.000000,2024-01-18 09:07:33.000000,15.45,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933320019,***MASKED***,3,10,Outgoing call,20,2024-01-18 10:33:47.000000,2024-01-18 10:45:20.000000,11.55,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933326042,***MASKED***,14,10,Outgoing call,20,2024-01-18 12:57:56.000000,2024-01-18 13:04:47.000000,6.85,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933326281,***MASKED***,29,10,Outgoing call,20,2024-01-18 13:02:23.000000,2024-01-18 13:04:27.000000,2.066666666666667,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
933329614,***MASKED***,6,10,Outgoing call,20,2024-01-18 14:02:18.000000,2024-01-18 14:03:48.000000,1.5,***MASKED***,***MASKED***,***MASKED***,***MASKED***,,Reached
